CookerStat, GenerateAssetRegistry=0.048932, Initialize=0.231344, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
SavePackageTransactionIdA7EA06424BCC68B39053ACADAC05E9C5_0, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Maps/2DSideScrollerExampleMap.umap, AutoPackageBackupDelegate=1.313187, FlushAsyncLoading=0.010319, FlushStreamingFunc=0.062246, BlockTillAllRequestsFinished=0.008658, ResetLoadersForSaveUnMarkAllObjects=55.325317, TagPackageExports=1.279235, BeginCacheForCookedPlatformData=0.003327, SerializeImports=2.551146, GatherLocalizableTextData=13.406500, MarkNames=0.121500, SerializeSummary=0.040941, SerializeNames=0.657097, SerializeGatherableTextData=0.083216, BuildExportMap=0.396453, SortExportsNonSeekfree=0.485331, SortExportsSeekfreeConstructor=0.116173, SortExportsSeekfreeInner=26.014767, SortExportsSeekfree=0.012316, BuildDependencyMap=0.095867, SerializeImportMap=0.053592, SerializeExportMap=0.044607, SerializeDependencyMap=0.007324, SerializeStringAssetReferenceMap=0.002328, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.662709, SerializeExports=5.456135, SerializeBulkData=0.041276, MoveFile=1.288887, UnaccountedTime=1.192022, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
SavePackageTransactionIdA7EA06424BCC68B39053ACADAC05E9C5_1, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/2DSideScrollerCharacter.uasset, AutoPackageBackupDelegate=1.878407, FlushAsyncLoading=0.013314, FlushStreamingFunc=0.301253, BlockTillAllRequestsFinished=0.009652, ResetLoadersForSaveUnMarkAllObjects=0.341527, TagPackageExports=23.571136, BeginCacheForCookedPlatformData=0.012983, SerializeImports=21.247347, GatherLocalizableTextData=20.042673, MarkNames=0.177421, SerializeSummary=0.026301, SerializeNames=0.447713, SerializeGatherableTextData=0.156119, BuildExportMap=0.375148, SortExportsNonSeekfree=2.810121, SortExportsSeekfreeConstructor=0.119172, SortExportsSeekfreeInner=34.305325, SortExportsSeekfree=0.013981, BuildDependencyMap=0.171099, SerializeImportMap=0.026964, SerializeExportMap=0.073899, SerializeDependencyMap=0.017975, SerializeStringAssetReferenceMap=0.002995, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.529178, SerializeExports=25.591682, SerializeBulkData=0.017975, MoveFile=0.786249, UnaccountedTime=1.046553, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
SavePackageTransactionIdA7EA06424BCC68B39053ACADAC05E9C5_2, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Maps/2DSideScrollerExampleMap.umap, AutoPackageBackupDelegate=1.957301, FlushAsyncLoading=0.013314, FlushStreamingFunc=0.105519, BlockTillAllRequestsFinished=0.008989, ResetLoadersForSaveUnMarkAllObjects=100.224022, TagPackageExports=1.795858, BeginCacheForCookedPlatformData=0.006989, SerializeImports=3.156312, GatherLocalizableTextData=14.861822, MarkNames=0.104524, SerializeSummary=0.025298, SerializeNames=0.578202, SerializeGatherableTextData=0.061583, BuildExportMap=0.281278, SortExportsNonSeekfree=0.406105, SortExportsSeekfreeConstructor=0.125825, SortExportsSeekfreeInner=30.234943, SortExportsSeekfree=0.012647, BuildDependencyMap=1.199346, SerializeImportMap=0.043605, SerializeExportMap=0.039279, SerializeDependencyMap=0.011984, SerializeStringAssetReferenceMap=0.004660, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.194304, SerializeExports=5.273391, SerializeBulkData=0.025965, MoveFile=1.023922, UnaccountedTime=1.168720, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
SavePackageTransactionIdA7EA06424BCC68B39053ACADAC05E9C5_3, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Blueprints/2DSideScrollerCharacter.uasset, AutoPackageBackupDelegate=1.208998, FlushAsyncLoading=0.011653, FlushStreamingFunc=5.545680, BlockTillAllRequestsFinished=0.020970, ResetLoadersForSaveUnMarkAllObjects=0.397120, TagPackageExports=30.948956, BeginCacheForCookedPlatformData=0.014648, SerializeImports=74.865349, GatherLocalizableTextData=24.060131, MarkNames=0.215702, SerializeSummary=0.029292, SerializeNames=0.555903, SerializeGatherableTextData=0.223026, BuildExportMap=0.597507, SortExportsNonSeekfree=2.905324, SortExportsSeekfreeConstructor=0.110514, SortExportsSeekfreeInner=47.094341, SortExportsSeekfree=0.017978, BuildDependencyMap=0.373814, SerializeImportMap=0.026628, SerializeExportMap=0.076894, SerializeDependencyMap=0.027962, SerializeStringAssetReferenceMap=0.003662, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.770845, SerializeExports=20.578600, SerializeBulkData=0.017643, MoveFile=0.760283, UnaccountedTime=0.851162, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
SavePackageTransactionIdA7EA06424BCC68B39053ACADAC05E9C5_4, Filename=../../../../../../Unreal/RepoForGamePrototypes/BossFight 4.11/Content/2DSideScrollerBP/Maps/2DSideScrollerExampleMap.umap, AutoPackageBackupDelegate=0.971660, FlushAsyncLoading=0.008322, FlushStreamingFunc=0.080220, BlockTillAllRequestsFinished=0.007991, ResetLoadersForSaveUnMarkAllObjects=96.222549, TagPackageExports=2.737220, BeginCacheForCookedPlatformData=0.009321, SerializeImports=2.332117, GatherLocalizableTextData=10.220230, MarkNames=0.101525, SerializeSummary=0.025298, SerializeNames=0.476677, SerializeGatherableTextData=0.054590, BuildExportMap=0.359170, SortExportsNonSeekfree=0.555567, SortExportsSeekfreeConstructor=0.139806, SortExportsSeekfreeInner=28.078917, SortExportsSeekfree=0.012316, BuildDependencyMap=0.909746, SerializeImportMap=0.035949, SerializeExportMap=0.039946, SerializeDependencyMap=0.006657, SerializeStringAssetReferenceMap=0.002328, SaveThumbNailsAssetRegistryDataWorldLevelInfo=1.154076, SerializeExports=2.998863, SerializeBulkData=0.013314, MoveFile=1.121119, UnaccountedTime=0.796568, RunGuid=RunIDA839387F4170D4B498DB969BA0831538
